Time treatment begin,Treatment total cost
28234,5.8092999999999995
28235,5.8092999999999995
28236,5.8092999999999995
28237,5.8092999999999995
28238,5.8092999999999995
28239,5.8092999999999995
28240,5.8092999999999995
28241,5.8092999999999995
28242,5.8092999999999995
28243,5.8092999999999995
28244,5.8092999999999995
28245,5.8092999999999995
28246,5.8092999999999995
28247,5.7791999999999994
28248,5.7791999999999994
28249,5.7791999999999994
28250,5.7791999999999994
28251,5.7791999999999994
28252,5.7791999999999994
28253,5.7791999999999994
28254,5.7791999999999994
28255,5.7791999999999994
28256,5.7791999999999994
28257,5.7791999999999994
28258,5.7791999999999994
28259,5.7791999999999994
28260,5.7491
28261,5.7491
28262,5.7491
28263,5.7491
28264,5.7491
28265,5.7491
28266,5.7491
28267,5.7491
28268,5.7491
28269,5.7491
28270,5.7491
28271,5.7491
28272,5.719
28273,5.719
28274,5.719
28275,5.719
28276,5.719
28277,5.719
28278,5.719
28279,5.719
28280,5.719
28281,5.719
28282,5.719
28283,5.719
28284,5.6889
28285,5.6889
28286,5.6889
28287,5.6889
28288,5.6889
28289,5.6889
28290,5.6889
28291,5.6889
28292,5.6889
28293,5.6889
28294,5.6889
28295,5.6889
28296,5.6588
28297,5.6588
28298,5.6588
28299,5.6588
28300,5.6588
28301,5.6588
28302,5.6588
28303,5.6588
28304,5.6588
28305,5.6588
28306,5.6588
28307,5.6287
28308,5.6287
28309,5.6287
28310,5.6287
28311,5.6287
28312,5.6287
28313,5.6287
28314,5.6287
28315,5.6287
28316,5.6287
28317,5.6287
28318,5.5986
28319,5.5986
28320,5.5986
28321,5.5986
28322,5.5986
28323,5.5986
28324,5.5986
28325,5.5986
28326,5.5986
28327,5.5986
28328,5.5986
28329,5.5685
28330,5.5685
28331,5.5685
28332,5.5685
28333,5.5685
28334,5.5685
28335,5.5685
28336,5.5685
28337,5.5685
28338,5.5685
28339,5.5685
28340,5.5384
28341,5.5384
28342,5.5384
28343,5.5384
28344,5.5384
28345,5.5384
28346,5.5384
28347,5.5384
28348,5.5384
28349,5.5384
28350,5.5083
28351,5.5083
28352,5.5083
28353,5.5083
28354,5.5083
28355,5.5083
28356,5.5083
28357,5.5083
28358,5.5083
28359,5.5083
28360,5.4782
28361,5.4782
28362,5.4782
28363,5.4782
28364,5.4782
28365,5.4782
28366,5.4782
28367,5.4782
28368,5.4782
28369,5.4782
28370,5.4782
28371,5.4481
28372,5.4481
28373,5.4481
28374,5.4481
28375,5.4481
28376,5.4481
28377,5.4481
28378,5.4481
28379,5.4481
28380,5.4481
28381,5.418
28382,5.418
28383,5.418
28384,5.418
28385,5.418
28386,5.418
28387,5.418
28388,5.418
28389,5.418
28390,5.3879
28391,5.3879
28392,5.3879
28393,5.3879
28394,5.3879
28395,5.3879
28396,5.3879
28397,5.3879
28398,5.3879
28399,5.3879
28400,5.3578
28401,5.3578
28402,5.3578
28403,5.3578
28404,5.3578
28405,5.3578
28406,5.3578
28407,5.3578
28408,5.3578
28409,5.3578
28410,5.3277
28411,5.3277
28412,5.3277
28413,5.3277
28414,5.3277
28415,5.3277
28416,5.3277
28417,5.3277
28418,5.3277
28419,5.2976
28420,5.2976
28421,5.2976
28422,5.2976
28423,5.2976
28424,5.2976
28425,5.2976
28426,5.2976
28427,5.2976
28428,5.2976
28429,5.2675
28430,5.2675
28431,5.2675
28432,5.2675
28433,5.2675
28434,5.2675
28435,5.2675
28436,5.2675
28437,5.2675
28438,5.237399999999999
28439,5.237399999999999
28440,5.237399999999999
28441,5.237399999999999
28442,5.237399999999999
28443,5.237399999999999
28444,5.237399999999999
28445,5.237399999999999
28446,5.237399999999999
28447,5.237399999999999
28448,5.207299999999999
28449,5.207299999999999
28450,5.207299999999999
28451,5.207299999999999
28452,5.207299999999999
28453,5.207299999999999
28454,5.207299999999999
28455,5.207299999999999
28456,5.207299999999999
28457,5.177199999999999
28458,5.177199999999999
28459,5.177199999999999
28460,5.177199999999999
28461,5.177199999999999
28462,5.177199999999999
28463,5.177199999999999
28464,5.177199999999999
28465,5.177199999999999
28466,5.147099999999999
28467,5.147099999999999
28468,5.147099999999999
28469,5.147099999999999
28470,5.147099999999999
28471,5.147099999999999
28472,5.147099999999999
28473,5.147099999999999
28474,5.147099999999999
28475,5.116999999999999
28476,5.116999999999999
28477,5.116999999999999
28478,5.116999999999999
28479,5.116999999999999
28480,5.116999999999999
28481,5.116999999999999
28482,5.116999999999999
28483,5.116999999999999
28484,5.086899999999999
28485,5.086899999999999
28486,5.086899999999999
28487,5.086899999999999
28488,5.086899999999999
28489,5.086899999999999
28490,5.086899999999999
28491,5.086899999999999
28492,5.086899999999999
28493,5.056799999999999
28494,5.056799999999999
28495,5.056799999999999
28496,5.056799999999999
28497,5.056799999999999
28498,5.056799999999999
28499,5.056799999999999
28500,5.056799999999999
28501,5.056799999999999
28502,5.026699999999999
28503,5.026699999999999
28504,5.026699999999999
28505,5.026699999999999
28506,5.026699999999999
28507,5.026699999999999
28508,5.026699999999999
28509,5.026699999999999
28510,5.026699999999999
28511,4.9966
28512,4.9966
28513,4.9966
28514,4.9966
28515,4.9966
28516,4.9966
28517,4.9966
28518,4.9966
28519,4.9966
28520,4.9665
28521,4.9665
28522,4.9665
28523,4.9665
28524,4.9665
28525,4.9665
28526,4.9665
28527,4.9665
28528,4.9665
28529,4.9364
28530,4.9364
28531,4.9364
28532,4.9364
28533,4.9364
28534,4.9364
28535,4.9364
28536,4.9364
28537,4.9364
28538,4.9063
28539,4.9063
28540,4.9063
28541,4.9063
28542,4.9063
28543,4.9063
28544,4.9063
28545,4.9063
28546,4.9063
28547,4.8762
28548,4.8762
28549,4.8762
28550,4.8762
28551,4.8762
28552,4.8762
28553,4.8762
28554,4.8762
28555,4.8762
28556,4.8461
28557,4.8461
28558,4.8461
28559,4.8461
28560,4.8461
28561,4.8461
28562,4.8461
28563,4.8461
28564,4.8461
28565,4.816
28566,4.816
28567,4.816
28568,4.816
28569,4.816
28570,4.816
28571,4.816
28572,4.816
28573,4.7859
28574,4.7859
28575,4.7859
28576,4.7859
28577,4.7859
28578,4.7859
28579,4.7859
28580,4.7859
28581,4.7859
28582,4.7558
28583,4.7558
28584,4.7558
28585,4.7558
28586,4.7558
28587,4.7558
28588,4.7558
28589,4.7558
28590,4.7558
28591,4.7257
28592,4.7257
28593,4.7257
28594,4.7257
28595,4.7257
28596,4.7257
28597,4.7257
28598,4.7257
28599,4.7257
28600,4.6956
28601,4.6956
28602,4.6956
28603,4.6956
28604,4.6956
28605,4.6956
28606,4.6956
28607,4.6956
28608,4.6655
28609,4.6655
28610,4.6655
28611,4.6655
28612,4.6655
28613,4.6655
28614,4.6655
28615,4.6655
28616,4.6655
28617,4.6354
28618,4.6354
28619,4.6354
28620,4.6354
28621,4.6354
28622,4.6354
28623,4.6354
28624,4.6354
28625,4.6354
28626,4.6053
28627,4.6053
28628,4.6053
28629,4.6053
28630,4.6053
28631,4.6053
28632,4.6053
28633,4.6053
28634,4.6053
28635,4.5752
28636,4.5752
28637,4.5752
28638,4.5752
28639,4.5752
28640,4.5752
28641,4.5752
28642,4.5752
28643,4.5451
28644,4.5451
28645,4.5451
28646,4.5451
28647,4.5451
28648,4.5451
28649,4.5451
28650,4.5451
28651,4.5451
28652,4.515
28653,4.515
28654,4.515
28655,4.515
28656,4.515
28657,4.515
28658,4.515
28659,4.515
28660,4.515
28661,4.4849
28662,4.4849
28663,4.4849
28664,4.4849
28665,4.4849
28666,4.4849
28667,4.4849
28668,4.4849
28669,4.4548
28670,4.4548
28671,4.4548
28672,4.4548
28673,4.4548
28674,4.4548
28675,4.4548
28676,4.4548
28677,4.4548
28678,4.4247
28679,4.4247
28680,4.4247
28681,4.4247
28682,4.4247
28683,4.4247
28684,4.4247
28685,4.4247
28686,4.4247
28687,4.3946
28688,4.3946
28689,4.3946
28690,4.3946
28691,4.3946
28692,4.3946
28693,4.3946
28694,4.3946
28695,4.3946
28696,4.3645
28697,4.3645
28698,4.3645
28699,4.3645
28700,4.3645
28701,4.3645
28702,4.3645
28703,4.3645
28704,4.3344
28705,4.3344
28706,4.3344
28707,4.3344
28708,4.3344
28709,4.3344
28710,4.3344
28711,4.3344
28712,4.3344
28713,4.3043
28714,4.3043
28715,4.3043
28716,4.3043
28717,4.3043
28718,4.3043
28719,4.3043
28720,4.3043
28721,4.3043
28722,4.2741999999999996
28723,4.2741999999999996
28724,4.2741999999999996
28725,4.2741999999999996
28726,4.2741999999999996
28727,4.2741999999999996
28728,4.2741999999999996
28729,4.2741999999999996
28730,4.2741999999999996
28731,4.2440999999999995
28732,4.2440999999999995
28733,4.2440999999999995
28734,4.2440999999999995
28735,4.2440999999999995
28736,4.2440999999999995
28737,4.2440999999999995
28738,4.2440999999999995
28739,4.214
28740,4.214
28741,4.214
28742,4.214
28743,4.214
28744,4.214
28745,4.214
28746,4.214
28747,4.214
28748,4.1839
28749,4.1839
28750,4.1839
28751,4.1839
28752,4.1839
28753,4.1839
28754,4.1839
28755,4.1839
28756,4.1839
28757,4.1538
28758,4.1538
28759,4.1538
28760,4.1538
28761,4.1538
28762,4.1538
28763,4.1538
28764,4.1538
28765,4.1538
28766,4.1237
28767,4.1237
28768,4.1237
28769,4.1237
28770,4.1237
28771,4.1237
28772,4.1237
28773,4.1237
28774,4.1237
28775,4.0936
28776,4.0936
28777,4.0936
28778,4.0936
28779,4.0936
28780,4.0936
28781,4.0936
28782,4.0936
28783,4.0635
28784,4.0635
28785,4.0635
28786,4.0635
28787,4.0635
28788,4.0635
28789,4.0635
28790,4.0635
28791,4.0635
28792,4.0334
28793,4.0334
28794,4.0334
28795,4.0334
28796,4.0334
28797,4.0334
28798,4.0334
28799,4.0334
28800,4.0334
28801,4.0033
28802,4.0033
28803,4.0033
28804,4.0033
28805,4.0033
28806,4.0033
28807,4.0033
28808,4.0033
28809,4.0033
28810,3.9732
28811,3.9732
28812,3.9732
28813,3.9732
28814,3.9732
28815,3.9732
28816,3.9732
28817,3.9732
28818,3.9732
28819,3.9431
28820,3.9431
28821,3.9431
28822,3.9431
28823,3.9431
28824,3.9431
28825,3.9431
28826,3.9431
28827,3.9431
28828,3.913
28829,3.913
28830,3.913
28831,3.913
28832,3.913
28833,3.913
28834,3.913
28835,3.913
28836,3.913
28837,3.8829
28838,3.8829
28839,3.8829
28840,3.8829
28841,3.8829
28842,3.8829
28843,3.8829
28844,3.8829
28845,3.8829
28846,3.8528
28847,3.8528
28848,3.8528
28849,3.8528
28850,3.8528
28851,3.8528
28852,3.8528
28853,3.8528
28854,3.8528
28855,3.8226999999999998
28856,3.8226999999999998
28857,3.8226999999999998
28858,3.8226999999999998
28859,3.8226999999999998
28860,3.8226999999999998
28861,3.8226999999999998
28862,3.8226999999999998
28863,3.8226999999999998
28864,3.7925999999999997
28865,3.7925999999999997
28866,3.7925999999999997
28867,3.7925999999999997
28868,3.7925999999999997
28869,3.7925999999999997
28870,3.7925999999999997
28871,3.7925999999999997
28872,3.7925999999999997
28873,3.7925999999999997
28874,3.7624999999999997
28875,3.7624999999999997
28876,3.7624999999999997
28877,3.7624999999999997
28878,3.7624999999999997
28879,3.7624999999999997
28880,3.7624999999999997
28881,3.7624999999999997
28882,3.7624999999999997
28883,3.7323999999999997
28884,3.7323999999999997
28885,3.7323999999999997
28886,3.7323999999999997
28887,3.7323999999999997
28888,3.7323999999999997
28889,3.7323999999999997
28890,3.7323999999999997
28891,3.7323999999999997
28892,3.7022999999999997
28893,3.7022999999999997
28894,3.7022999999999997
28895,3.7022999999999997
28896,3.7022999999999997
28897,3.7022999999999997
28898,3.7022999999999997
28899,3.7022999999999997
28900,3.7022999999999997
28901,3.6721999999999997
28902,3.6721999999999997
28903,3.6721999999999997
28904,3.6721999999999997
28905,3.6721999999999997
28906,3.6721999999999997
28907,3.6721999999999997
28908,3.6721999999999997
28909,3.6721999999999997
28910,3.6721999999999997
28911,3.6420999999999997
28912,3.6420999999999997
28913,3.6420999999999997
28914,3.6420999999999997
28915,3.6420999999999997
28916,3.6420999999999997
28917,3.6420999999999997
28918,3.6420999999999997
28919,3.6420999999999997
28920,3.6119999999999997
28921,3.6119999999999997
28922,3.6119999999999997
28923,3.6119999999999997
28924,3.6119999999999997
28925,3.6119999999999997
28926,3.6119999999999997
28927,3.6119999999999997
28928,3.6119999999999997
28929,3.6119999999999997
28930,3.5818999999999996
28931,3.5818999999999996
28932,3.5818999999999996
28933,3.5818999999999996
28934,3.5818999999999996
28935,3.5818999999999996
28936,3.5818999999999996
28937,3.5818999999999996
28938,3.5818999999999996
28939,3.5517999999999996
28940,3.5517999999999996
28941,3.5517999999999996
28942,3.5517999999999996
28943,3.5517999999999996
28944,3.5517999999999996
28945,3.5517999999999996
28946,3.5517999999999996
28947,3.5517999999999996
28948,3.5517999999999996
28949,3.5216999999999996
28950,3.5216999999999996
28951,3.5216999999999996
28952,3.5216999999999996
28953,3.5216999999999996
28954,3.5216999999999996
28955,3.5216999999999996
28956,3.5216999999999996
28957,3.5216999999999996
28958,3.5216999999999996
28959,3.4915999999999996
28960,3.4915999999999996
28961,3.4915999999999996
28962,3.4915999999999996
28963,3.4915999999999996
28964,3.4915999999999996
28965,3.4915999999999996
28966,3.4915999999999996
28967,3.4915999999999996
28968,3.4615
28969,3.4615
28970,3.4615
28971,3.4615
28972,3.4615
28973,3.4615
28974,3.4615
28975,3.4615
28976,3.4615
28977,3.4615
28978,3.4314
28979,3.4314
28980,3.4314
28981,3.4314
28982,3.4314
28983,3.4314
28984,3.4314
28985,3.4314
28986,3.4314
28987,3.4314
28988,3.4013
28989,3.4013
28990,3.4013
28991,3.4013
28992,3.4013
28993,3.4013
28994,3.4013
28995,3.4013
28996,3.4013
28997,3.4013
28998,3.3712
28999,3.3712
29000,3.3712
29001,3.3712
29002,3.3712
29003,3.3712
29004,3.3712
29005,3.3712
29006,3.3712
29007,3.3712
29008,3.3411
29009,3.3411
29010,3.3411
29011,3.3411
29012,3.3411
29013,3.3411
29014,3.3411
29015,3.3411
29016,3.3411
29017,3.3411
29018,3.3411
29019,3.311
29020,3.311
29021,3.311
29022,3.311
29023,3.311
29024,3.311
29025,3.311
29026,3.311
29027,3.311
29028,3.311
29029,3.2809
29030,3.2809
29031,3.2809
29032,3.2809
29033,3.2809
29034,3.2809
29035,3.2809
29036,3.2809
29037,3.2809
29038,3.2809
29039,3.2508
29040,3.2508
29041,3.2508
29042,3.2508
29043,3.2508
29044,3.2508
29045,3.2508
29046,3.2508
29047,3.2508
29048,3.2508
29049,3.2508
29050,3.2207
29051,3.2207
29052,3.2207
29053,3.2207
29054,3.2207
29055,3.2207
29056,3.2207
29057,3.2207
29058,3.2207
29059,3.2207
29060,3.2207
29061,3.1906
29062,3.1906
29063,3.1906
29064,3.1906
29065,3.1906
29066,3.1906
29067,3.1906
29068,3.1906
29069,3.1906
29070,3.1906
29071,3.1906
29072,3.1605
29073,3.1605
29074,3.1605
29075,3.1605
29076,3.1605
29077,3.1605
29078,3.1605
29079,3.1605
29080,3.1605
29081,3.1605
29082,3.1605
29083,3.1304
29084,3.1304
29085,3.1304
29086,3.1304
29087,3.1304
29088,3.1304
29089,3.1304
29090,3.1304
29091,3.1304
29092,3.1304
29093,3.1304
29094,3.1003
29095,3.1003
29096,3.1003
29097,3.1003
29098,3.1003
29099,3.1003
29100,3.1003
29101,3.1003
29102,3.1003
29103,3.1003
29104,3.1003
29105,3.1003
29106,3.0702
29107,3.0702
29108,3.0702
29109,3.0702
29110,3.0702
29111,3.0702
29112,3.0702
29113,3.0702
29114,3.0702
29115,3.0702
29116,3.0702
29117,3.0702
29118,3.0401
29119,3.0401
29120,3.0401
29121,3.0401
29122,3.0401
29123,3.0401
29124,3.0401
29125,3.0401
29126,3.0401
29127,3.0401
29128,3.0401
29129,3.0401
29130,3.01
29131,3.01
29132,3.01
29133,3.01
29134,3.01
29135,3.01
29136,3.01
29137,3.01
29138,3.01
29139,3.01
29140,3.01
29141,3.01
29142,2.9798999999999998
29143,2.9798999999999998
29144,2.9798999999999998
29145,2.9798999999999998
29146,2.9798999999999998
29147,2.9798999999999998
29148,2.9798999999999998
29149,2.9798999999999998
29150,2.9798999999999998
29151,2.9798999999999998
29152,2.9798999999999998
29153,2.9798999999999998
29154,2.9798999999999998
29155,2.9497999999999998
29156,2.9497999999999998
29157,2.9497999999999998
29158,2.9497999999999998
29159,2.9497999999999998
29160,2.9497999999999998
29161,2.9497999999999998
29162,2.9497999999999998
29163,2.9497999999999998
29164,2.9497999999999998
29165,2.9497999999999998
29166,2.9497999999999998
29167,2.9497999999999998
29168,2.9196999999999997
29169,2.9196999999999997
29170,2.9196999999999997
29171,2.9196999999999997
29172,2.9196999999999997
29173,2.9196999999999997
29174,2.9196999999999997
29175,2.9196999999999997
29176,2.9196999999999997
29177,2.9196999999999997
29178,2.9196999999999997
29179,2.9196999999999997
29180,2.9196999999999997
29181,2.9196999999999997
29182,2.8895999999999997
29183,2.8895999999999997
29184,2.8895999999999997
29185,2.8895999999999997
29186,2.8895999999999997
29187,2.8895999999999997
29188,2.8895999999999997
29189,2.8895999999999997
29190,2.8895999999999997
29191,2.8895999999999997
29192,2.8895999999999997
29193,2.8895999999999997
29194,2.8895999999999997
29195,2.8895999999999997
29196,2.8595
29197,2.8595
29198,2.8595
29199,2.8595
29200,2.8595
29201,2.8595
29202,2.8595
29203,2.8595
29204,2.8595
29205,2.8595
29206,2.8595
29207,2.8595
29208,2.8595
29209,2.8595
29210,2.8595
29211,2.8294
29212,2.8294
29213,2.8294
29214,2.8294
29215,2.8294
29216,2.8294
29217,2.8294
29218,2.8294
29219,2.8294
29220,2.8294
29221,2.8294
29222,2.8294
29223,2.8294
29224,2.8294
29225,2.8294
29226,2.7993
29227,2.7993
29228,2.7993
29229,2.7993
29230,2.7993
29231,2.7993
29232,2.7993
29233,2.7993
29234,2.7993
29235,2.7993
29236,2.7993
29237,2.7993
29238,2.7993
29239,2.7993
29240,2.7993
29241,2.7993
29242,2.7993
29243,2.7692
29244,2.7692
29245,2.7692
29246,2.7692
29247,2.7692
29248,2.7692
29249,2.7692
29250,2.7692
29251,2.7692
29252,2.7692
29253,2.7692
29254,2.7692
29255,2.7692
29256,2.7692
29257,2.7692
29258,2.7692
29259,2.7692
29260,2.7391
29261,2.7391
29262,2.7391
29263,2.7391
29264,2.7391
29265,2.7391
29266,2.7391
29267,2.7391
29268,2.7391
29269,2.7391
29270,2.7391
29271,2.7391
29272,2.7391
29273,2.7391
29274,2.7391
29275,2.7391
29276,2.7391
29277,2.7391
29278,2.7391
29279,2.709
29280,2.709
29281,2.709
29282,2.709
29283,2.709
29284,2.709
29285,2.709
29286,2.709
29287,2.709
29288,2.709
29289,2.709
29290,2.709
29291,2.709
29292,2.709
29293,2.709
29294,2.709
29295,2.709
29296,2.709
29297,2.709
29298,2.709
29299,2.709
29300,2.709
29301,2.6789
29302,2.6789
29303,2.6789
29304,2.6789
29305,2.6789
29306,2.6789
29307,2.6789
29308,2.6789
29309,2.6789
29310,2.6789
29311,2.6789
29312,2.6789
29313,2.6789
29314,2.6789
29315,2.6789
29316,2.6789
29317,2.6789
29318,2.6789
29319,2.6789
29320,2.6789
29321,2.6789
29322,2.6789
29323,2.6789
29324,2.6789
29325,2.6789
29326,2.6488
29327,2.6488
29328,2.6488
29329,2.6488
29330,2.6488
29331,2.6488
29332,2.6488
29333,2.6488
29334,2.6488
29335,2.6488
29336,2.6488
29337,2.6488
29338,2.6488
29339,2.6488
29340,2.6488
29341,2.6488
29342,2.6488
29343,2.6488
29344,2.6488
29345,2.6488
29346,2.6488
29347,2.6488
29348,2.6488
29349,2.6488
29350,2.6488
29351,2.6488
29352,2.6488
29353,2.6488
29354,2.6488
29355,2.6488
29356,2.6488
29357,2.6186999999999996
29358,2.6186999999999996
29359,2.6186999999999996
29360,2.6186999999999996
29361,2.6186999999999996
29362,2.6186999999999996
29363,2.6186999999999996
29364,2.6186999999999996
29365,2.6186999999999996
29366,2.6186999999999996
29367,2.6186999999999996
29368,2.6186999999999996
29369,2.6186999999999996
29370,2.6186999999999996
29371,2.6186999999999996
29372,2.6186999999999996
29373,2.6186999999999996
29374,2.6186999999999996
29375,2.6186999999999996
29376,2.6186999999999996
29377,2.6186999999999996
29378,2.6186999999999996
29379,2.6186999999999996
29380,2.6186999999999996
29381,2.6186999999999996
29382,2.6186999999999996
29383,2.6186999999999996
29384,2.6186999999999996
29385,2.6186999999999996
29386,2.6186999999999996
29387,2.6186999999999996
29388,2.6186999999999996
29389,2.6186999999999996
29390,2.6186999999999996
29391,2.6186999999999996
29392,2.6186999999999996
29393,2.6186999999999996
29394,2.6186999999999996
29395,2.6186999999999996
29396,2.6186999999999996
29397,2.6186999999999996
29398,2.6186999999999996
29399,2.6186999999999996
29400,2.6186999999999996
29401,2.6186999999999996
29402,2.6186999999999996
29403,2.6186999999999996
29404,2.6186999999999996
29405,2.6186999999999996
29406,2.6186999999999996
29407,2.6186999999999996
29408,2.6186999999999996
29409,2.6186999999999996
29410,2.6186999999999996
29411,2.6186999999999996
29412,2.5885999999999996
29413,2.5885999999999996
29414,2.5885999999999996
29415,2.5885999999999996
29416,2.5885999999999996
29417,2.5885999999999996
29418,2.5885999999999996
29419,2.5885999999999996
29420,2.5885999999999996
29421,2.5885999999999996
29422,2.5885999999999996
29423,2.5885999999999996
29424,2.5885999999999996
29425,2.5885999999999996
29426,2.5885999999999996
29427,2.5885999999999996
29428,2.5885999999999996
29429,2.5885999999999996
29430,2.5885999999999996
29431,2.5885999999999996
29432,2.5885999999999996
29433,2.5885999999999996
29434,2.5885999999999996
29435,2.5885999999999996
29436,2.5885999999999996
29437,2.5885999999999996
29438,2.5885999999999996
29439,2.5885999999999996
29440,2.5885999999999996
29441,2.5885999999999996
29442,2.5885999999999996
29443,2.5885999999999996
29444,2.5885999999999996
29445,2.5885999999999996
29446,2.5885999999999996
29447,2.5885999999999996
29448,2.5885999999999996
29449,2.5885999999999996
29450,2.5885999999999996
29451,2.5885999999999996
29452,2.5885999999999996
29453,2.5885999999999996
29454,2.5885999999999996
29455,2.5885999999999996
29456,2.5885999999999996
29457,2.5885999999999996
29458,2.5885999999999996
29459,2.5885999999999996
29460,2.5885999999999996
29461,2.5885999999999996
29462,2.5885999999999996
29463,2.6186999999999996
29464,2.6186999999999996
29465,2.6186999999999996
29466,2.6186999999999996
29467,2.6186999999999996
29468,2.6186999999999996
29469,2.6186999999999996
29470,2.6186999999999996
29471,2.6186999999999996
29472,2.6186999999999996
29473,2.6186999999999996
29474,2.6186999999999996
29475,2.6186999999999996
29476,2.6186999999999996
29477,2.6186999999999996
29478,2.6186999999999996
29479,2.6186999999999996
29480,2.6186999999999996
29481,2.6186999999999996
29482,2.6186999999999996
29483,2.6186999999999996
29484,2.6186999999999996
29485,2.6186999999999996
29486,2.6186999999999996
29487,2.6186999999999996
29488,2.6186999999999996
29489,2.6186999999999996
29490,2.6186999999999996
29491,2.6186999999999996
29492,2.6186999999999996
29493,2.6186999999999996
29494,2.6186999999999996
29495,2.6186999999999996
29496,2.6186999999999996
29497,2.6186999999999996
29498,2.6186999999999996
29499,2.6186999999999996
29500,2.6186999999999996
29501,2.6186999999999996
29502,2.6186999999999996
29503,2.6186999999999996
29504,2.6186999999999996
29505,2.6186999999999996
29506,2.6186999999999996
29507,2.6186999999999996
29508,2.6186999999999996
29509,2.6186999999999996
29510,2.6186999999999996
29511,2.6186999999999996
29512,2.6186999999999996
29513,2.6186999999999996
29514,2.6186999999999996
29515,2.6186999999999996
29516,2.6488
29517,2.6488
29518,2.6488
29519,2.6488
29520,2.6488
29521,2.6488
29522,2.6488
29523,2.6488
29524,2.6488
29525,2.6488
29526,2.6488
29527,2.6488
29528,2.6488
29529,2.6488
29530,2.6488
29531,2.6488
29532,2.6488
29533,2.6488
29534,2.6488
29535,2.6488
29536,2.6488
29537,2.6488
29538,2.6488
29539,2.6488
29540,2.6488
29541,2.6488
29542,2.6488
29543,2.6488
29544,2.6488
29545,2.6789
29546,2.6789
29547,2.6789
29548,2.6789
29549,2.6789
29550,2.6789
29551,2.6789
29552,2.6789
29553,2.6789
29554,2.6789
29555,2.6789
29556,2.6789
29557,2.6789
29558,2.6789
29559,2.6789
29560,2.6789
29561,2.6789
29562,2.6789
29563,2.6789
29564,2.6789
29565,2.6789
29566,2.6789
29567,2.6789
29568,2.709
29569,2.709
29570,2.709
29571,2.709
29572,2.709
29573,2.709
29574,2.709
29575,2.709
29576,2.709
29577,2.709
29578,2.709
29579,2.709
29580,2.709
29581,2.709
29582,2.709
29583,2.709
29584,2.709
29585,2.709
29586,2.709
29587,2.709
29588,2.7391
29589,2.7391
29590,2.7391
29591,2.7391
29592,2.7391
29593,2.7391
29594,2.7391
29595,2.7391
29596,2.7391
29597,2.7391
29598,2.7391
29599,2.7391
29600,2.7391
29601,2.7391
29602,2.7391
29603,2.7391
29604,2.7391
29605,2.7692
29606,2.7692
29607,2.7692
29608,2.7692
29609,2.7692
29610,2.7692
29611,2.7692
29612,2.7692
29613,2.7692
29614,2.7692
29615,2.7692
29616,2.7692
29617,2.7692
29618,2.7692
29619,2.7692
29620,2.7692
29621,2.7993
29622,2.7993
29623,2.7993
29624,2.7993
29625,2.7993
29626,2.7993
29627,2.7993
29628,2.7993
29629,2.7993
29630,2.7993
29631,2.7993
29632,2.7993
29633,2.7993
29634,2.7993
29635,2.8294
29636,2.8294
29637,2.8294
29638,2.8294
29639,2.8294
29640,2.8294
29641,2.8294
29642,2.8294
29643,2.8294
29644,2.8294
29645,2.8294
29646,2.8294
29647,2.8294
29648,2.8294
29649,2.8595
29650,2.8595
29651,2.8595
29652,2.8595
29653,2.8595
29654,2.8595
29655,2.8595
29656,2.8595
29657,2.8595
29658,2.8595
29659,2.8595
29660,2.8595
29661,2.8895999999999997
29662,2.8895999999999997
29663,2.8895999999999997
29664,2.8895999999999997
29665,2.8895999999999997
29666,2.8895999999999997
29667,2.8895999999999997
29668,2.8895999999999997
29669,2.8895999999999997
29670,2.8895999999999997
29671,2.8895999999999997
29672,2.8895999999999997
29673,2.8895999999999997
29674,2.9196999999999997
29675,2.9196999999999997
29676,2.9196999999999997
29677,2.9196999999999997
29678,2.9196999999999997
29679,2.9196999999999997
29680,2.9196999999999997
29681,2.9196999999999997
29682,2.9196999999999997
29683,2.9196999999999997
29684,2.9196999999999997
29685,2.9497999999999998
29686,2.9497999999999998
29687,2.9497999999999998
29688,2.9497999999999998
29689,2.9497999999999998
29690,2.9497999999999998
29691,2.9497999999999998
29692,2.9497999999999998
29693,2.9497999999999998
29694,2.9497999999999998
29695,2.9497999999999998
29696,2.9798999999999998
29697,2.9798999999999998
29698,2.9798999999999998
29699,2.9798999999999998
29700,2.9798999999999998
29701,2.9798999999999998
29702,2.9798999999999998
29703,2.9798999999999998
29704,2.9798999999999998
29705,2.9798999999999998
29706,2.9798999999999998
29707,3.01
29708,3.01
29709,3.01
29710,3.01
29711,3.01
29712,3.01
29713,3.01
29714,3.01
29715,3.01
29716,3.01
29717,3.01
29718,3.0401
29719,3.0401
29720,3.0401
29721,3.0401
29722,3.0401
29723,3.0401
29724,3.0401
29725,3.0401
29726,3.0401
29727,3.0401
29728,3.0702
29729,3.0702
29730,3.0702
29731,3.0702
29732,3.0702
29733,3.0702
29734,3.0702
29735,3.0702
29736,3.0702
29737,3.0702
29738,3.1003
29739,3.1003
29740,3.1003
29741,3.1003
29742,3.1003
29743,3.1003
29744,3.1003
29745,3.1003
29746,3.1003
29747,3.1304
29748,3.1304
29749,3.1304
29750,3.1304
29751,3.1304
29752,3.1304
29753,3.1304
29754,3.1304
29755,3.1304
29756,3.1304
29757,3.1605
29758,3.1605
29759,3.1605
29760,3.1605
29761,3.1605
29762,3.1605
