Time_injection,Win,terminated_arr
161106,1,1612.24
161107,1,1612.25
161108,1,1612.26
161109,1,1612.27
161110,1,1612.28
161111,1,1612.29
161112,1,1612.3
161113,1,1612.3
161114,1,1612.31
161115,1,1612.32
161116,1,1612.33
161117,1,1612.34
161118,1,1612.35
161119,1,1612.36
161120,1,1612.37
161121,1,1612.38
161122,1,1612.39
161123,1,1612.39
161124,1,1612.4
161125,1,1612.41
161126,1,1612.42
161127,1,1612.43
161128,1,1612.44
161129,1,1612.45
161130,1,1612.46
161131,1,1612.47
161132,1,1612.47
161133,1,1612.48
161134,1,1612.49
161135,1,1612.5
161136,1,1612.51
161137,1,1612.52
161138,1,1612.53
161139,1,1612.54
161140,1,1612.55
161141,1,1612.56
161142,1,1612.56
161143,1,1612.57
161144,1,1612.58
161145,1,1612.59
161146,1,1612.6
161147,1,1612.61
161148,1,1612.62
161149,1,1612.63
161150,1,1612.64
161151,1,1612.64
161152,1,1612.65
161153,1,1612.66
161154,1,1612.67
161155,1,1612.68
161156,1,1612.69
161157,1,1612.7
161158,1,1612.71
161159,1,1612.72
161160,1,1612.73
161161,1,1612.73
161162,1,1612.74
161163,1,1612.75
161164,1,1612.76
161165,1,1612.77
161166,1,1612.78
161167,1,1612.79
161168,1,1612.8
161169,1,1612.81
161170,1,1612.82
161171,1,1612.82
161172,1,1612.83
161173,1,1612.84
161174,1,1612.85
161175,1,1612.86
161176,1,1612.87
161177,1,1612.88
161178,1,1612.89
161179,1,1612.9
161180,1,1612.91
161181,1,1612.91
161182,1,1612.92
161183,1,1612.93
161184,1,1612.94
161185,1,1612.95
161186,1,1612.96
161187,1,1612.97
161188,1,1612.98
161189,1,1612.99
161190,1,1613.0
161191,1,1613.0
161192,1,1613.01
161193,1,1613.02
161194,1,1613.03
161195,1,1613.04
161196,1,1613.05
161197,1,1613.06
161198,1,1613.07
161199,1,1613.08
161200,1,1613.09
161201,1,1613.09
161202,1,1613.1
161203,1,1613.11
161204,1,1613.12
161205,1,1613.13
161206,1,1613.14
161207,1,1613.15
161208,1,1613.16
161209,1,1613.17
161210,1,1613.18
161211,1,1613.18
161212,1,1613.19
161213,1,1613.2
161214,1,1613.21
161215,1,1613.22
161216,1,1613.23
161217,1,1613.24
161218,1,1613.25
161219,1,1613.26
161220,1,1613.27
161221,1,1613.27
161222,1,1613.28
161223,1,1613.29
161224,1,1613.3
161225,1,1613.31
161226,1,1613.32
161227,1,1613.33
161228,1,1613.34
161229,1,1613.35
161230,1,1613.36
161231,1,1613.37
161232,1,1613.37
161233,1,1613.38
161234,1,1613.39
161235,1,1613.4
161236,1,1613.41
161237,1,1613.42
161238,1,1613.43
161239,1,1613.44
161240,1,1613.45
161241,1,1613.46
161242,1,1613.47
161243,1,1613.47
161244,1,1613.48
161245,1,1613.49
161246,1,1613.5
161247,1,1613.51
161248,1,1613.52
161249,1,1613.53
161250,1,1613.54
161251,1,1613.55
161252,1,1613.56
161253,1,1613.56
161254,1,1613.57
161255,1,1613.58
161256,1,1613.59
161257,1,1613.6
161258,1,1613.61
161259,1,1613.62
161260,1,1613.63
161261,1,1613.64
161262,1,1613.65
161263,1,1613.66
161264,1,1613.66
161265,1,1613.67
161266,1,1613.68
161267,1,1613.69
161268,1,1613.7
161269,1,1613.71
161270,1,1613.72
161271,1,1613.73
161272,1,1613.74
161273,1,1613.75
161274,1,1613.76
161275,1,1613.77
161276,1,1613.77
161277,1,1613.78
161278,1,1613.79
161279,1,1613.8
161280,1,1613.81
161281,1,1613.82
161282,1,1613.83
161283,1,1613.84
161284,1,1613.85
161285,1,1613.86
161286,1,1613.87
161287,1,1613.87
161288,1,1613.88
161289,1,1613.89
161290,1,1613.9
161291,1,1613.91
161292,1,1613.92
161293,1,1613.93
161294,1,1613.94
161295,1,1613.95
161296,1,1613.96
161297,1,1613.97
161298,1,1613.98
161299,1,1613.98
161300,1,1613.99
161301,1,1614.0
161302,1,1614.01
161303,1,1614.02
161304,1,1614.03
161305,1,1614.04
161306,1,1614.05
161307,1,1614.06
161308,1,1614.07
161309,1,1614.08
161310,1,1614.09
161311,1,1614.09
161312,1,1614.1
161313,1,1614.11
161314,1,1614.12
161315,1,1614.13
161316,1,1614.14
161317,1,1614.15
161318,1,1614.16
161319,1,1614.17
161320,1,1614.18
161321,1,1614.19
161322,1,1614.2
161323,1,1614.2
161324,1,1614.21
161325,1,1614.22
161326,1,1614.23
161327,1,1614.24
161328,1,1614.25
161329,1,1614.26
161330,1,1614.27
161331,1,1614.28
161332,1,1614.29
161333,1,1614.3
161334,1,1614.31
161335,1,1614.31
161336,1,1614.32
161337,1,1614.33
161338,1,1614.34
161339,1,1614.35
161340,1,1614.36
161341,1,1614.37
161342,1,1614.38
161343,1,1614.39
161344,1,1614.4
161345,1,1614.41
161346,1,1614.42
161347,1,1614.43
161348,1,1614.43
161349,1,1614.44
161350,1,1614.45
161351,1,1614.46
161352,1,1614.47
161353,1,1614.48
161354,1,1614.49
161355,1,1614.5
161356,1,1614.51
161357,1,1614.52
161358,1,1614.53
161359,1,1614.54
161360,1,1614.55
161361,1,1614.56
161362,1,1614.56
161363,1,1614.57
161364,1,1614.58
161365,1,1614.59
161366,1,1614.6
161367,1,1614.61
161368,1,1614.62
161369,1,1614.63
161370,1,1614.64
161371,1,1614.65
161372,1,1614.66
161373,1,1614.67
161374,1,1614.68
161375,1,1614.69
161376,1,1614.69
161377,1,1614.7
161378,1,1614.71
161379,1,1614.72
161380,1,1614.73
161381,1,1614.74
161382,1,1614.75
161383,1,1614.76
161384,1,1614.77
161385,1,1614.78
161386,1,1614.79
161387,1,1614.8
161388,1,1614.81
161389,1,1614.82
161390,1,1614.82
161391,1,1614.83
161392,1,1614.84
161393,1,1614.85
161394,1,1614.86
161395,1,1614.87
161396,1,1614.88
161397,1,1614.89
161398,1,1614.9
161399,1,1614.91
161400,1,1614.92
161401,1,1614.93
161402,1,1614.94
161403,1,1614.95
161404,1,1614.96
161405,1,1614.96
161406,1,1614.97
161407,1,1614.98
161408,1,1614.99
161409,1,1615.0
161410,1,1615.01
161411,1,1615.02
161412,1,1615.03
161413,1,1615.04
161414,1,1615.05
161415,1,1615.06
161416,1,1615.07
161417,1,1615.08
161418,1,1615.09
161419,1,1615.1
161420,1,1615.11
161421,1,1615.12
161422,1,1615.12
161423,1,1615.13
161424,1,1615.14
161425,1,1615.15
161426,1,1615.16
161427,1,1615.17
161428,1,1615.18
161429,1,1615.19
161430,1,1615.2
161431,1,1615.21
161432,1,1615.22
161433,1,1615.23
161434,1,1615.24
161435,1,1615.25
161436,1,1615.26
161437,1,1615.27
161438,1,1615.28
161439,1,1615.28
161440,1,1615.29
161441,1,1615.3
161442,1,1615.31
161443,1,1615.32
161444,1,1615.33
161445,1,1615.34
161446,1,1615.35
161447,1,1615.36
161448,1,1615.37
161449,1,1615.38
161450,1,1615.39
161451,1,1615.4
161452,1,1615.41
161453,1,1615.42
161454,1,1615.43
161455,1,1615.44
161456,1,1615.45
161457,1,1615.46
161458,1,1615.46
161459,1,1615.47
161460,1,1615.48
161461,1,1615.49
161462,1,1615.5
161463,1,1615.51
161464,1,1615.52
161465,1,1615.53
161466,1,1615.54
161467,1,1615.55
161468,1,1615.56
161469,1,1615.57
161470,1,1615.58
161471,1,1615.59
161472,1,1615.6
161473,1,1615.61
161474,1,1615.62
161475,1,1615.63
161476,1,1615.64
161477,1,1615.65
161478,1,1615.65
161479,1,1615.66
161480,1,1615.67
161481,1,1615.68
161482,1,1615.69
161483,1,1615.7
161484,1,1615.71
161485,1,1615.72
161486,1,1615.73
161487,1,1615.74
161488,1,1615.75
161489,1,1615.76
161490,1,1615.77
161491,1,1615.78
161492,1,1615.79
161493,1,1615.8
161494,1,1615.81
161495,1,1615.82
161496,1,1615.83
161497,1,1615.84
161498,1,1615.85
161499,1,1615.86
161500,1,1615.87
161501,1,1615.88
161502,1,1615.88
161503,1,1615.89
161504,1,1615.9
161505,1,1615.91
161506,1,1615.92
161507,1,1615.93
161508,1,1615.94
161509,1,1615.95
161510,1,1615.96
161511,1,1615.97
161512,1,1615.98
161513,1,1615.99
161514,1,1616.0
161515,1,1616.01
161516,1,1616.02
161517,1,1616.03
161518,1,1616.04
161519,1,1616.05
161520,1,1616.06
161521,1,1616.07
161522,1,1616.08
161523,1,1616.09
161524,1,1616.1
161525,1,1616.11
161526,1,1616.12
161527,1,1616.13
161528,1,1616.14
161529,1,1616.15
161530,1,1616.16
161531,1,1616.17
161532,1,1616.17
161533,1,1616.18
161534,1,1616.19
161535,1,1616.2
161536,1,1616.21
161537,1,1616.22
161538,1,1616.23
161539,1,1616.24
161540,1,1616.25
161541,1,1616.26
161542,1,1616.27
161543,1,1616.28
161544,1,1616.29
161545,1,1616.3
161546,1,1616.31
161547,1,1616.32
161548,1,1616.33
161549,1,1616.34
161550,1,1616.35
161551,1,1616.36
161552,1,1616.37
161553,1,1616.38
161554,1,1616.39
161555,1,1616.4
161556,1,1616.41
161557,1,1616.42
161558,1,1616.43
161559,1,1616.44
161560,1,1616.45
161561,1,1616.46
161562,1,1616.47
161563,1,1616.48
161564,1,1616.49
161565,1,1616.5
161566,1,1616.51
161567,1,1616.52
161568,1,1616.53
161569,1,1616.54
161570,1,1616.55
161571,1,1616.56
161572,1,1616.57
161573,1,1616.58
161574,1,1616.59
161575,1,1616.6
161576,1,1616.61
161577,1,1616.62
161578,1,1616.63
161579,1,1616.64
161580,1,1616.64
161581,1,1616.65
161582,1,1616.66
161583,1,1616.67
161584,1,1616.68
161585,1,1616.69
161586,1,1616.7
161587,1,1616.71
161588,1,1616.72
161589,1,1616.73
161590,1,1616.74
161591,1,1616.75
161592,1,1616.76
161593,1,1616.77
161594,1,1616.78
161595,1,1616.79
161596,1,1616.8
161597,1,1616.81
161598,1,1616.82
161599,1,1616.83
161600,1,1616.84
161601,1,1616.85
161602,1,1616.86
161603,1,1616.87
161604,1,1616.88
161605,1,1616.89
161606,1,1616.9
161607,1,1616.91
161608,1,1616.92
161609,1,1616.93
161610,1,1616.94
161611,1,1616.95
161612,1,1616.96
161613,1,1616.97
161614,1,1616.98
161615,1,1616.99
161616,1,1617.0
161617,1,1617.01
161618,1,1617.02
161619,1,1617.03
161620,1,1617.04
161621,1,1617.05
161622,1,1617.06
161623,1,1617.07
161624,1,1617.08
161625,1,1617.09
161626,1,1617.1
161627,1,1617.11
161628,1,1617.12
161629,1,1617.13
161630,1,1617.14
161631,1,1617.15
161632,1,1617.16
161633,1,1617.17
161634,1,1617.18
161635,1,1617.19
161636,1,1617.2
161637,1,1617.21
161638,1,1617.22
161639,1,1617.23
161640,1,1617.24
161641,1,1617.25
161642,1,1617.26
161643,1,1617.27
161644,1,1617.28
161645,1,1617.29
161646,1,1617.3
161647,1,1617.31
161648,1,1617.32
161649,1,1617.33
161650,1,1617.34
161651,1,1617.35
161652,1,1617.36
161653,1,1617.38
161654,1,1617.39
161655,1,1617.4
161656,1,1617.41
161657,1,1617.42
161658,1,1617.43
161659,1,1617.44
161660,1,1617.45
161661,1,1617.46
161662,1,1617.47
161663,1,1617.48
161664,1,1617.49
161665,1,1617.5
161666,1,1617.51
161667,1,1617.52
161668,1,1617.53
161669,1,1617.54
161670,1,1617.55
161671,1,1617.56
161672,1,1617.57
161673,1,1617.58
161674,1,1617.59
161675,1,1617.6
161676,1,1617.61
161677,1,1617.62
161678,1,1617.63
161679,1,1617.64
161680,1,1617.65
161681,1,1617.66
161682,1,1617.67
161683,1,1617.68
161684,1,1617.69
161685,1,1617.7
161686,1,1617.71
161687,1,1617.72
161688,1,1617.73
161689,1,1617.74
161690,1,1617.75
161691,1,1617.76
161692,1,1617.77
161693,1,1617.78
161694,1,1617.79
161695,1,1617.8
161696,1,1617.81
161697,1,1617.82
161698,1,1617.84
161699,1,1617.85
161700,1,1617.86
161701,1,1617.87
161702,1,1617.88
161703,1,1617.89
161704,1,1617.9
161705,1,1617.91
161706,1,1617.92
161707,1,1617.93
161708,1,1617.94
161709,1,1617.95
161710,1,1617.96
161711,1,1617.97
161712,1,1617.98
161713,1,1617.99
161714,1,1618.0
161715,1,1618.01
161716,1,1618.02
161717,1,1618.03
161718,1,1618.04
161719,1,1618.05
161720,1,1618.06
161721,1,1618.07
161722,1,1618.08
161723,1,1618.09
161724,1,1618.1
161725,1,1618.11
161726,1,1618.13
161727,1,1618.14
161728,1,1618.15
161729,1,1618.16
161730,1,1618.17
161731,1,1618.18
161732,1,1618.19
161733,1,1618.2
161734,1,1618.21
161735,1,1618.22
161736,1,1618.23
161737,1,1618.24
161738,1,1618.25
161739,1,1618.26
161740,1,1618.27
161741,1,1618.28
161742,1,1618.29
161743,1,1618.3
161744,1,1618.31
161745,1,1618.32
161746,1,1618.33
161747,1,1618.34
161748,1,1618.36
161749,1,1618.37
161750,1,1618.38
161751,1,1618.39
161752,1,1618.4
161753,1,1618.41
161754,1,1618.42
161755,1,1618.43
161756,1,1618.44
161757,1,1618.45
161758,1,1618.46
161759,1,1618.47
161760,1,1618.48
161761,1,1618.49
161762,1,1618.5
161763,1,1618.51
161764,1,1618.52
161765,1,1618.53
161766,1,1618.54
161767,1,1618.56
161768,1,1618.57
161769,1,1618.58
161770,1,1618.59
161771,1,1618.6
161772,1,1618.61
161773,1,1618.62
161774,1,1618.63
161775,1,1618.64
161776,1,1618.65
161777,1,1618.66
161778,1,1618.67
161779,1,1618.68
161780,1,1618.69
161781,1,1618.7
161782,1,1618.71
161783,1,1618.72
161784,1,1618.74
161785,1,1618.75
161786,1,1618.76
161787,1,1618.77
161788,1,1618.78
161789,1,1618.79
161790,1,1618.8
161791,1,1618.81
161792,1,1618.82
161793,1,1618.83
161794,1,1618.84
161795,1,1618.85
161796,1,1618.86
161797,1,1618.87
161798,1,1618.88
161799,1,1618.9
161800,1,1618.91
161801,1,1618.92
161802,1,1618.93
161803,1,1618.94
161804,1,1618.95
161805,1,1618.96
161806,1,1618.97
161807,1,1618.98
161808,1,1618.99
161809,1,1619.0
161810,1,1619.01
161811,1,1619.02
161812,1,1619.03
161813,1,1619.05
161814,1,1619.06
161815,1,1619.07
161816,1,1619.08
161817,1,1619.09
161818,1,1619.1
161819,1,1619.11
161820,1,1619.12
161821,1,1619.13
161822,1,1619.14
161823,1,1619.15
161824,1,1619.16
161825,1,1619.17
161826,1,1619.18
161827,1,1619.2
161828,1,1619.21
161829,1,1619.22
161830,1,1619.23
161831,1,1619.24
161832,1,1619.25
161833,1,1619.26
161834,1,1619.27
161835,1,1619.28
161836,1,1619.29
161837,1,1619.3
161838,1,1619.31
161839,1,1619.33
161840,1,1619.34
161841,1,1619.35
161842,1,1619.36
161843,1,1619.37
161844,1,1619.38
161845,1,1619.39
161846,1,1619.4
161847,1,1619.41
161848,1,1619.42
161849,1,1619.43
161850,1,1619.44
161851,1,1619.46
161852,1,1619.47
161853,1,1619.48
161854,1,1619.49
161855,1,1619.5
161856,1,1619.51
161857,1,1619.52
161858,1,1619.53
161859,1,1619.54
161860,1,1619.55
161861,1,1619.56
161862,1,1619.57
161863,1,1619.59
161864,1,1619.6
161865,1,1619.61
161866,1,1619.62
161867,1,1619.63
161868,1,1619.64
161869,1,1619.65
161870,1,1619.66
161871,1,1619.67
161872,1,1619.68
161873,1,1619.69
161874,1,1619.71
161875,1,1619.72
161876,1,1619.73
161877,1,1619.74
161878,1,1619.75
161879,1,1619.76
161880,1,1619.77
161881,1,1619.78
161882,1,1619.79
161883,1,1619.8
161884,1,1619.82
161885,1,1619.83
161886,1,1619.84
161887,1,1619.85
161888,1,1619.86
161889,1,1619.87
161890,1,1619.88
161891,1,1619.89
161892,1,1619.9
161893,1,1619.91
161894,1,1619.92
161895,1,1619.94
161896,1,1619.95
161897,1,1619.96
161898,1,1619.97
161899,1,1619.98
161900,1,1619.99
161901,1,1620.0
161902,1,1620.01
161903,1,1620.02
161904,1,1620.03
161905,1,1620.05
161906,1,1620.06
161907,1,1620.07
161908,1,1620.08
161909,1,1620.09
161910,1,1620.1
161911,1,1620.11
161912,1,1620.12
161913,1,1620.13
161914,1,1620.15
161915,1,1620.16
161916,1,1620.17
161917,1,1620.18
161918,1,1620.19
161919,1,1620.2
161920,1,1620.21
161921,1,1620.22
161922,1,1620.23
161923,1,1620.24
161924,1,1620.26
161925,1,1620.27
161926,1,1620.28
161927,1,1620.29
161928,1,1620.3
161929,1,1620.31
161930,1,1620.32
161931,1,1620.33
161932,1,1620.34
161933,1,1620.36
161934,1,1620.37
161935,1,1620.38
161936,1,1620.39
161937,1,1620.4
161938,1,1620.41
161939,1,1620.42
161940,1,1620.43
161941,1,1620.44
161942,1,1620.46
161943,1,1620.47
161944,1,1620.48
161945,1,1620.49
161946,1,1620.5
161947,1,1620.51
161948,1,1620.52
161949,1,1620.53
161950,1,1620.54
161951,1,1620.56
161952,1,1620.57
161953,1,1620.58
161954,1,1620.59
161955,1,1620.6
161956,1,1620.61
161957,1,1620.62
161958,1,1620.63
161959,1,1620.64
161960,1,1620.66
161961,1,1620.67
161962,1,1620.68
161963,1,1620.69
161964,1,1620.7
161965,1,1620.71
161966,1,1620.72
161967,1,1620.73
161968,1,1620.75
161969,1,1620.76
161970,1,1620.77
161971,1,1620.78
161972,1,1620.79
161973,1,1620.8
161974,1,1620.81
161975,1,1620.82
161976,1,1620.83
161977,1,1620.85
161978,1,1620.86
161979,1,1620.87
161980,1,1620.88
161981,1,1620.89
161982,1,1620.9
161983,1,1620.91
161984,1,1620.92
161985,1,1620.94
161986,1,1620.95
161987,1,1620.96
161988,1,1620.97
161989,1,1620.98
161990,1,1620.99
161991,1,1621.0
161992,1,1621.01
161993,1,1621.03
161994,1,1621.04
161995,1,1621.05
161996,1,1621.06
161997,1,1621.07
161998,1,1621.08
161999,1,1621.09
162000,1,1621.1
162001,1,1621.11
162002,1,1621.13
162003,1,1621.14
162004,1,1621.15
162005,1,1621.16
162006,1,1621.17
162007,1,1621.18
162008,1,1621.19
162009,1,1621.2
162010,1,1621.22
162011,1,1621.23
162012,1,1621.24
162013,1,1621.25
162014,1,1621.26
162015,1,1621.27
162016,1,1621.28
162017,1,1621.3
162018,1,1621.31
162019,1,1621.32
162020,1,1621.33
162021,1,1621.34
162022,1,1621.35
162023,1,1621.36
162024,1,1621.37
162025,1,1621.39
162026,1,1621.4
162027,1,1621.41
162028,1,1621.42
162029,1,1621.43
162030,1,1621.44
162031,1,1621.45
162032,1,1621.46
162033,1,1621.48
162034,1,1621.49
162035,1,1621.5
162036,1,1621.51
162037,1,1621.52
162038,1,1621.53
162039,1,1621.54
162040,1,1621.55
162041,1,1621.57
162042,1,1621.58
162043,1,1621.59
162044,1,1621.6
162045,1,1621.61
162046,1,1621.62
162047,1,1621.63
162048,1,1621.65
162049,1,1621.66
162050,1,1621.67
162051,1,1621.68
162052,1,1621.69
162053,1,1621.7
162054,1,1621.71
162055,1,1621.72
162056,1,1621.74
162057,1,1621.75
162058,1,1621.76
162059,1,1621.77
162060,1,1621.78
162061,1,1621.79
162062,1,1621.8
162063,1,1621.82
162064,1,1621.83
162065,1,1621.84
162066,1,1621.85
162067,1,1621.86
162068,1,1621.87
162069,1,1621.88
162070,1,1621.89
162071,1,1621.91
162072,1,1621.92
162073,1,1621.93
162074,1,1621.94
162075,1,1621.95
162076,1,1621.96
162077,1,1621.97
162078,1,1621.99
162079,1,1622.0
162080,1,1622.01
162081,1,1622.02
162082,1,1622.03
162083,1,1622.04
162084,1,1622.05
162085,1,1622.07
162086,1,1622.08
162087,1,1622.09
162088,1,1622.1
162089,1,1622.11
162090,1,1622.12
162091,1,1622.13
162092,1,1622.14
162093,1,1622.16
162094,1,1622.17
162095,1,1622.18
162096,1,1622.19
162097,1,1622.2
162098,1,1622.21
162099,1,1622.22
162100,1,1622.24
162101,1,1622.25
162102,1,1622.26
162103,1,1622.27
162104,1,1622.28
162105,1,1622.29
162106,1,1622.3
162107,1,1622.32
162108,1,1622.33
162109,1,1622.34
162110,1,1622.35
162111,1,1622.36
162112,1,1622.37
162113,1,1622.38
162114,1,1622.4
162115,1,1622.41
162116,1,1622.42
162117,1,1622.43
162118,1,1622.44
162119,1,1622.45
162120,1,1622.46
162121,1,1622.48
162122,1,1622.49
162123,1,1622.5
162124,1,1622.51
162125,1,1622.52
162126,1,1622.53
162127,1,1622.54
162128,1,1622.55
162129,1,1622.57
162130,1,1622.58
162131,1,1622.59
162132,1,1622.6
162133,1,1622.61
162134,1,1622.62
162135,1,1622.63
162136,1,1622.65
162137,1,1622.66
162138,1,1622.67
162139,1,1622.68
162140,1,1622.69
162141,1,1622.7
162142,1,1622.71
162143,1,1622.73
162144,1,1622.74
162145,1,1622.75
162146,1,1622.76
162147,1,1622.77
162148,1,1622.78
162149,1,1622.79
162150,1,1622.81
162151,1,1622.82
162152,1,1622.83
162153,1,1622.84
162154,1,1622.85
162155,1,1622.86
162156,1,1622.87
162157,1,1622.89
162158,1,1622.9
162159,1,1622.91
162160,1,1622.92
162161,1,1622.93
162162,1,1622.94
162163,1,1622.95
162164,1,1622.97
162165,1,1622.98
162166,1,1622.99
162167,1,1623.0
162168,1,1623.01
162169,1,1623.02
162170,1,1623.04
162171,1,1623.05
162172,1,1623.06
162173,1,1623.07
162174,1,1623.08
162175,1,1623.09
162176,1,1623.1
162177,1,1623.12
162178,1,1623.13
162179,1,1623.14
162180,1,1623.15
162181,1,1623.16
162182,1,1623.17
162183,1,1623.18
162184,1,1623.2
162185,1,1623.21
162186,1,1623.22
162187,1,1623.23
162188,1,1623.24
162189,1,1623.25
162190,1,1623.26
162191,1,1623.28
162192,1,1623.29
162193,1,1623.3
162194,1,1623.31
162195,1,1623.32
162196,1,1623.33
162197,1,1623.34
162198,1,1623.36
162199,1,1623.37
162200,1,1623.38
162201,1,1623.39
162202,1,1623.4
162203,1,1623.41
162204,1,1623.42
162205,1,1623.44
162206,1,1623.45
162207,1,1623.46
162208,1,1623.47
162209,1,1623.48
162210,1,1623.49
162211,1,1623.5
162212,1,1623.52
162213,1,1623.53
162214,1,1623.54
162215,1,1623.55
162216,1,1623.56
162217,1,1623.57
162218,1,1623.58
162219,1,1623.6
162220,1,1623.61
162221,1,1623.62
162222,1,1623.63
162223,1,1623.64
162224,1,1623.65
162225,1,1623.67
162226,1,1623.68
162227,1,1623.69
162228,1,1623.7
162229,1,1623.71
162230,1,1623.72
162231,1,1623.73
162232,1,1623.75
162233,1,1623.76
162234,1,1623.77
162235,1,1623.78
162236,1,1623.79
162237,1,1623.8
162238,1,1623.81
162239,1,1623.83
162240,1,1623.84
162241,1,1623.85
162242,1,1623.86
162243,1,1623.87
162244,1,1623.88
162245,1,1623.89
162246,1,1623.91
162247,1,1623.92
162248,1,1623.93
162249,1,1623.94
162250,1,1623.95
162251,1,1623.96
162252,1,1623.97
162253,1,1623.99
162254,1,1624.0
162255,1,1624.01
162256,1,1624.02
162257,1,1624.03
162258,1,1624.04
162259,1,1624.06
162260,1,1624.07
162261,1,1624.08
162262,1,1624.09
162263,1,1624.1
162264,1,1624.11
162265,1,1624.12
162266,1,1624.14
162267,1,1624.15
162268,1,1624.16
162269,1,1624.17
162270,1,1624.18
162271,1,1624.19
162272,1,1624.2
162273,1,1624.22
162274,1,1624.23
162275,1,1624.24
162276,1,1624.25
162277,1,1624.26
162278,1,1624.27
162279,1,1624.28
162280,1,1624.3
162281,1,1624.31
162282,1,1624.32
162283,1,1624.33
162284,1,1624.34
162285,1,1624.35
162286,1,1624.36
162287,1,1624.38
162288,1,1624.39
162289,1,1624.4
162290,1,1624.41
162291,1,1624.42
162292,1,1624.43
162293,1,1624.44
162294,1,1624.46
162295,1,1624.47
162296,1,1624.48
162297,1,1624.49
162298,1,1624.5
162299,1,1624.51
162300,1,1624.53
162301,1,1624.54
162302,1,1624.55
162303,1,1624.56
162304,1,1624.57
162305,1,1624.58
162306,1,1624.59
162307,1,1624.61
162308,1,1624.62
162309,1,1624.63
162310,1,1624.64
162311,1,1624.65
162312,1,1624.66
162313,1,1624.67
162314,1,1624.69
162315,1,1624.7
162316,1,1624.71
162317,1,1624.72
162318,1,1624.73
162319,1,1624.74
162320,1,1624.75
162321,1,1624.77
162322,1,1624.78
162323,1,1624.79
162324,1,1624.8
162325,1,1624.81
162326,1,1624.82
162327,1,1624.83
162328,1,1624.85
162329,1,1624.86
162330,1,1624.87
162331,1,1624.88
162332,1,1624.89
162333,1,1624.9
162334,1,1624.91
162335,1,1624.93
162336,1,1624.94
162337,1,1624.95
162338,1,1624.96
162339,1,1624.97
162340,1,1624.98
162341,1,1624.99
162342,1,1625.01
162343,1,1625.02
162344,1,1625.03
162345,1,1625.04
162346,1,1625.05
162347,1,1625.06
162348,1,1625.07
162349,1,1625.09
162350,1,1625.1
162351,1,1625.11
162352,1,1625.12
162353,1,1625.13
162354,1,1625.14
162355,1,1625.15
162356,1,1625.17
162357,1,1625.18
162358,1,1625.19
162359,1,1625.2
162360,1,1625.21
162361,1,1625.22
162362,1,1625.23
162363,1,1625.25
162364,1,1625.26
162365,1,1625.27
162366,1,1625.28
162367,1,1625.29
162368,1,1625.3
162369,1,1625.31
162370,1,1625.33
162371,1,1625.34
162372,1,1625.35
162373,1,1625.36
162374,1,1625.37
162375,1,1625.38
162376,1,1625.39
162377,1,1625.41
162378,1,1625.42
162379,1,1625.43
162380,1,1625.44
162381,1,1625.45
162382,1,1625.46
162383,1,1625.47
162384,1,1625.49
162385,1,1625.5
162386,1,1625.51
162387,1,1625.52
162388,1,1625.53
162389,1,1625.54
162390,1,1625.55
162391,1,1625.57
162392,1,1625.58
162393,1,1625.59
162394,1,1625.6
162395,1,1625.61
162396,1,1625.62
162397,1,1625.63
162398,1,1625.65
162399,1,1625.66
162400,1,1625.67
162401,1,1625.68
162402,1,1625.69
162403,1,1625.7
162404,1,1625.71
162405,1,1625.72
162406,1,1625.74
162407,1,1625.75
162408,1,1625.76
162409,1,1625.77
162410,1,1625.78
162411,1,1625.79
162412,1,1625.8
162413,1,1625.82
162414,1,1625.83
162415,1,1625.84
162416,1,1625.85
162417,1,1625.86
162418,1,1625.87
162419,1,1625.88
162420,1,1625.9
162421,1,1625.91
162422,1,1625.92
162423,1,1625.93
162424,1,1625.94
162425,1,1625.95
162426,1,1625.96
162427,1,1625.98
162428,1,1625.99
162429,1,1626.0
162430,1,1626.01
162431,1,1626.02
162432,1,1626.03
162433,1,1626.04
162434,1,1626.05
162435,1,1626.07
162436,1,1626.08
162437,1,1626.09
162438,1,1626.1
162439,1,1626.11
162440,1,1626.12
162441,1,1626.13
162442,1,1626.15
162443,1,1626.16
162444,1,1626.17
162445,1,1626.18
162446,1,1626.19
162447,1,1626.2
162448,1,1626.21
162449,1,1626.22
162450,1,1626.24
162451,1,1626.25
162452,1,1626.26
162453,1,1626.27
162454,1,1626.28
162455,1,1626.29
162456,1,1626.3
162457,1,1626.32
162458,1,1626.33
162459,1,1626.34
162460,1,1626.35
162461,1,1626.36
162462,1,1626.37
162463,1,1626.38
162464,1,1626.39
162465,1,1626.41
162466,1,1626.42
162467,1,1626.43
162468,1,1626.44
162469,1,1626.45
162470,1,1626.46
162471,1,1626.47
162472,1,1626.48
162473,1,1626.5
162474,1,1626.51
162475,1,1626.52
162476,1,1626.53
162477,1,1626.54
162478,1,1626.55
162479,1,1626.56
162480,1,1626.57
162481,1,1626.59
162482,1,1626.6
162483,1,1626.61
162484,1,1626.62
162485,1,1626.63
162486,1,1626.64
162487,1,1626.65
162488,1,1626.66
162489,1,1626.68
162490,1,1626.69
162491,1,1626.7
162492,1,1626.71
162493,1,1626.72
162494,1,1626.73
162495,1,1626.74
162496,1,1626.75
162497,1,1626.77
162498,1,1626.78
162499,1,1626.79
162500,1,1626.8
162501,1,1626.81
162502,1,1626.82
162503,1,1626.83
